,geonameid,name,population,latitude,longitude,feature_code,modification_date,admin1_code,admin2_code,admin3_code,admin4_code,belongs_to_metrocity,belongs_to_metrocity_id,metrocity_impact,metrocity_population,is_metrocity,metrocity_radius
34410,3090552,Nowogródek Pomorski,450,52.91149,15.02947,PPLA3,2010-09-22,87,3210,321005,,,,0.0,450,0,
10596,763586,Nowosielce,1600,50.05747,22.41056,PPL,2010-10-13,80,1814,181406,,,,0.0,1600,0,
10595,763585,Nowosielce-Gniewosz,1200,49.56842,22.06947,PPL,2010-09-25,80,1817,181708,,,,0.0,1200,0,
10576,763566,Nowotaniec,426,49.51239,22.03222,PPL,2010-09-25,80,1817,181703,,,,0.0,426,0,
34387,3090528,Nowy Duninów,873,52.58271,19.47996,PPLA3,2010-09-18,78,1419,141909,,Łódź,3093133,0.2504646169441491,873,0,
10568,763558,Nowy Dwór,830,53.63181,23.54422,PPL,2015-01-15,81,2011,201106,,,,0.0,830,0,
34361,3090502,Nowy Dwór Gdański,9822,54.21305,19.11771,PPLA3,2011-07-31,82,2210,221002,,,,0.0,9822,0,
10566,763556,Nowy Dwór Mazowiecki,27633,52.43022,20.71652,PPLA3,2011-07-31,78,1414,141401,,Warszawa,6695624,0.5570134183655873,27633,0,
52826,7576045,Nowy Garbów,210,50.77577,21.77293,PPL,2010-10-11,84,2609,260902,,,,0.0,210,0,
16343,769365,Nowy Kawęczyn,115,51.25042,21.65972,PPL,2010-10-16,78,1409,140902,,,,0.0,115,0,
16336,769357,Nowy Kazanów,460,51.18338,20.34857,PPL,2010-09-20,84,2605,260503,,Łódź,3093133,0.2552861733872337,460,0,
10555,763545,Nowy Korczyn,1032,50.30124,20.80759,PPLA3,2010-10-12,84,2601,260103,,Kraków,3094802,0.3364268076692957,1032,0,
11118,764113,Nowy Nart,488,50.35105,22.01471,PPL,2010-10-17,80,1812,181203,,,,0.0,488,0,
34329,3090470,Nowy Staw,4403,54.13609,19.00909,PPLA3,2011-07-31,82,2209,220907,,,,0.0,4403,0,
10544,763534,Nowy Sącz,84376,49.62177,20.69705,PPLA3,2023-03-24,77,1262,126201,,Kraków,3094802,0.30671961708183826,84376,0,
34312,3090453,Nowy Targ,471,53.89822,19.1853,PPL,2010-09-11,82,2216,221604,,,,0.0,471,0,
10533,763523,Nowy Targ,33763,49.47783,20.03228,PPLA2,2010-10-30,77,1211,121101,,Kraków,3094802,0.34888176590725345,33763,0,
34311,3090452,Nowy Tomyśl,15179,52.3195,16.12844,PPLA3,2020-06-21,86,3015,301504,,Poznań,3088171,0.3104560956572498,15179,0,
10531,763521,Nowy Wiśnicz,2751,49.91465,20.46109,PPL,2010-09-10,77,1201,120106,,Kraków,3094802,0.293203722442507,2751,0,
10529,763519,Nowy Żmigród,1406,49.60353,21.52376,PPLA3,2010-09-24,80,1805,180507,,,,0.0,1406,0,
10527,763517,Nozdrzec,1300,49.77323,22.19865,PPLA3,2010-09-24,80,1802,180206,,,,0.0,1300,0,
10523,763513,Nur,760,52.66826,22.32207,PPLA3,2011-01-08,78,1416,141606,,Warszawa,6695624,0.24660477166513786,760,0,
10520,763510,Nurzec-Stacja,2000,52.46249,23.08571,PPL,2022-03-11,81,2010,201007,,,,0.0,2000,0,
34295,3090436,Nysa,47283,50.47379,17.33437,PPLA2,2017-05-11,79,1607,160705,,Wrocław,3081368,0.320579564766566,47283,0,
34953,3091095,Nędza,3344,50.16112,18.31103,PPLA3,2010-09-20,83,2411,241106,,,,0.0,3344,0,
34283,3090424,Objazda,905,54.60737,17.04391,PPL,2015-09-08,82,2212,221210,,,,0.0,905,0,
34282,3090423,Objezierze,835,52.60461,16.76265,PPL,2020-04-25,86,3016,301601,,Poznań,3088171,0.41521547476312065,835,0,
10493,763483,Oblęgórek,950,50.95383,20.48367,PPL,2017-09-13,84,2604,260418,,,,0.0,950,0,
34262,3090403,Oborniki,17915,52.64739,16.81406,PPLA3,2011-07-31,86,3016,301601,,Poznań,3088171,0.3713915431094853,17915,0,
34260,3090401,Oborniki Śląskie,8440,51.30137,16.91465,PPL,2010-09-12,72,0220,022001,,Wrocław,3081368,0.4515945233478661,8440,0,
34253,3090394,Oborzany,519,52.73821,14.66546,PPL,2010-11-21,87,3210,321003,,,,0.0,519,0,
10474,763464,Obrazów,518,50.69276,21.65045,PPLA3,2010-09-27,84,2609,260906,,,,0.0,518,0,
34232,3090373,Obrowo,1410,52.97149,18.87863,PPLA3,2010-09-16,73,0415,041507,,,,0.0,1410,0,
10465,763455,Obryte,97,52.62275,22.39477,PPL,2010-09-19,78,1416,141606,,,,0.0,97,0,
10464,763454,Obryte,930,52.71633,21.24945,PPLA3,2010-09-19,78,1424,142402,,Warszawa,6695624,0.35157043653409564,930,0,
34223,3090364,Obrzycko,2226,52.70338,16.52807,PPLA3,2020-06-21,86,3024,302401,,Poznań,3088171,0.4050130882934336,2226,0,
10461,763451,Obsza,861,50.3152,22.95688,PPLA3,2010-10-14,75,0602,060210,,,,0.0,861,0,
10484,763474,Obórki,117,52.12132,21.16559,PPL,2010-10-30,78,1418,141802,,Warszawa,6695624,0.749657126576204,117,0,
34219,3090360,Ochaby,2016,49.84252,18.76894,PPL,2010-09-06,83,2403,240310,,Kraków,3094802,0.29501099362800304,2016,0,
34216,3090357,Ochla,1544,51.87903,15.47132,PPL,2017-12-15,76,0862,086201,,,,0.0,1544,0,
34207,3090348,Ochodza,708,49.9658,19.74329,PPL,2010-10-23,77,1206,120611,,Kraków,3094802,0.592787740511657,708,0,
34201,3090342,Ochojno,1492,49.95255,19.97452,PPL,2010-11-03,77,1206,120614,,Kraków,3094802,0.6892143303925982,1492,0,
10452,763442,Ochota,93192,52.22096,20.98526,PPL,2018-01-16,78,1465,146501,146506_8,Warszawa,6695624,0.9239700223361215,93192,0,
10450,763440,Ochotnica Dolna,2100,49.52682,20.34265,PPL,2010-09-11,77,1211,121110,,Kraków,3094802,0.34356970281021065,2100,0,
34182,3090323,Odargowo,323,54.79524,18.11577,PPL,2010-09-07,82,2211,221106,,,,0.0,323,0,
34183,3090324,Odargowo,227,53.34189,15.35983,PPL,2010-09-22,87,3214,321403,,,,0.0,227,0,
34175,3090315,Odolanów,4960,51.57419,17.67434,PPLA3,2015-09-10,86,3017,301703,,Wrocław,3081368,0.33999560582943034,4960,0,
10419,763409,Odporyszów,913,50.15205,20.91213,PPL,2010-10-17,77,1216,121615,,Kraków,3094802,0.32162368285211734,913,0,
34170,3090309,Odrowąż,937,49.49651,19.85324,PPL,2010-10-30,77,1211,121103,,Kraków,3094802,0.3612313139199918,937,0,
10411,763401,Odrzykoń,2950,49.74057,21.74074,PPL,2010-09-06,80,1807,180709,,,,0.0,2950,0,
10408,763398,Odrzywół,44,52.19603,20.53113,PPL,2010-11-27,78,1432,143201,,Warszawa,6695624,0.5152146720991835,44,0,
10409,763399,Odrzywół,2000,51.51953,20.55559,PPLA3,2010-09-19,78,1423,142304,,Warszawa,6695624,0.29575194506470726,2000,0,
34146,3090285,Ogrodzieniec,4467,50.45177,19.51987,PPL,2010-09-06,83,2416,241606,,Kraków,3094802,0.42827671515903115,4467,0,
34141,3090280,Ogrodzona,861,49.76791,18.72886,PPL,2010-09-09,83,2403,240306,,Kraków,3094802,0.27343171668110583,861,0,
34136,3090275,Ojców,220,50.2079,19.82933,PPL,2015-09-05,77,1206,120610,,Kraków,3094802,0.5828993632994458,220,0,
34131,3090270,Ojrzeń,140,50.98745,19.51386,PPL,2010-09-07,74,1012,101203,,Łódź,3093133,0.262983830874147,140,0,
10372,763361,Ojrzeń,750,52.7657,20.54315,PPLA3,2010-09-17,78,1402,140206,,Warszawa,6695624,0.27675590491098995,750,0,
34122,3090261,Okleśna,957,50.0309,19.53129,PPL,2010-10-17,77,1203,120301,,Kraków,3094802,0.4172145521114429,957,0,
10362,763351,Okocim,1900,49.9489,20.6016,PPL,2010-10-29,77,1202,120202,,Kraków,3094802,0.45245751070347784,1900,0,
34106,3090245,Okonek,3833,53.53618,16.85158,PPLA3,2011-07-31,86,3031,303105,,,,0.0,3833,0,
10339,763328,Okrzeszyn,120,52.12593,21.14164,PPL,2010-10-30,78,1418,141802,,Warszawa,6695624,0.7681560791092324,120,0,
10338,763327,Oksa,890,50.72874,20.10086,PPLA3,2010-10-13,84,2602,260205,,Kraków,3094802,0.2975945265788953,890,0,
34062,3090201,Olbrachcice,457,50.82134,19.55755,PPL,2010-10-21,83,2404,240402,,Kraków,3094802,0.28827853614831445,457,0,
10318,763307,Olchowiec,461,50.34489,22.98503,PPL,2010-10-23,75,0602,060210,,,,0.0,461,0,
10302,763291,Olecko,15923,54.03374,22.50704,PPLA3,2011-07-31,85,2813,281304,,,,0.0,15923,0,
10274,763263,Olesno,1708,50.20152,20.92578,PPLA3,2010-09-17,77,1204,120405,,Kraków,3094802,0.3118558273224208,1708,0,
34019,3090158,Olesno,10236,50.87698,18.42094,PPLA3,2011-07-31,79,1608,160803,,,,0.0,10236,0,
10271,763260,Oleszyce,5193,50.1675,23.03481,PPLA3,2010-09-28,80,1809,180906,,,,0.0,5193,0,
34031,3090170,Oleśnica,36956,51.21338,17.38986,PPL,2010-09-12,72,0214,021401,,Wrocław,3081368,0.39515238134915937,36956,0,
10279,763268,Oleśnica,1800,50.45357,21.06457,PPLA3,2010-09-30,84,2612,261203,,Kraków,3094802,0.2778804391786896,1800,0,
34007,3090146,Olkusz,37744,50.2813,19.56503,PPLA2,2022-09-04,77,1212,121205,,Kraków,3094802,0.33932223861697786,37744,0,
10256,763245,Olszana,1107,49.56748,20.52126,PPL,2010-10-30,77,1210,121014,,Kraków,3094802,0.32783361098286323,1107,0,
10254,763243,Olszanica,58,52.86027,23.08391,PPL,2010-09-24,81,2003,200308,,,,0.0,58,0,
33990,3090129,Olszanica,460,53.67892,18.84387,PPL,2010-09-24,82,2207,220706,,,,0.0,460,0,
33991,3090130,Olszanica,1118,51.20672,15.8004,PPL,2010-09-24,72,0226,022605,,Wrocław,3081368,0.257450109779333,1118,0,
10255,763244,Olszanica,1100,49.47741,22.44382,PPLA3,2010-09-24,80,1821,182104,,,,0.0,1100,0,
10248,763237,Olszanka,375,52.14676,22.66977,PPL,2010-09-09,78,1410,141003,,,,0.0,375,0,
10250,763239,Olszanka,386,51.03988,22.72754,PPL,2010-09-25,75,0609,060909,,,,0.0,386,0,
10251,763240,Olszanka,335,50.89475,23.4674,PPL,2010-09-25,75,0606,060606,,,,0.0,335,0,
10253,763242,Olszanka,571,49.55623,20.54186,PPL,2010-10-30,77,1210,121014,,Kraków,3094802,0.31795762605371236,571,0,
33988,3090127,Olszanka,447,50.79514,17.4789,PPLA3,2010-09-25,79,1601,160106,,Wrocław,3081368,0.3832867693830772,447,0,
10205,763194,Olszewo Borki,820,53.06783,21.53595,PPL,2017-09-12,78,1415,141509,,Warszawa,6695624,0.24951614491074087,820,0,
10177,763166,Olsztyn,171803,53.77995,20.49416,PPLA,2019-09-05,85,2862,286201,,,,0.0,171803,0,
33965,3090104,Olsztyn,2331,50.75185,19.26737,PPLA3,2011-07-31,83,2404,240412,,Kraków,3094802,0.28196173361099885,2331,0,
10176,763165,Olsztynek,7591,53.58374,20.28471,PPLA3,2019-09-05,85,2814,281409,,,,0.0,7591,0,
33958,3090097,Olszyna,52,51.65541,14.76631,PPL,2010-11-04,76,0811,081108,,,,0.0,52,0,
33960,3090099,Olszyna,4739,51.0671,15.37228,PPL,2018-12-12,72,0210,021005,,,,0.0,4739,0,
10170,763159,Olszyny,925,49.8922,20.81841,PPL,2010-10-17,77,1216,121613,,Kraków,3094802,0.34579900111431094,925,0,
33953,3090092,Olszyny,750,50.05312,19.45232,PPL,2010-10-23,77,1203,120302,,Kraków,3094802,0.3543397508239138,750,0,
10183,763172,Olszówka,96,50.97653,20.27879,PPL,2010-10-14,84,2604,260408,,,,0.0,96,0,
10185,763174,Olszówka,1435,49.61455,20.02885,PPL,2010-10-14,77,1207,120709,,Kraków,3094802,0.4453367381007246,1435,0,
33966,3090105,Olszówka,440,52.1903,18.86258,PPLA3,2010-10-14,86,3009,300909,,Łódź,3093133,0.3290469614099533,440,0,
33943,3090082,Olza,1699,49.95393,18.3391,PPL,2010-09-06,83,2415,241506,,,,0.0,1699,0,
33937,3090076,Opalenica,8991,52.30887,16.41278,PPLA3,2020-04-25,86,3015,301505,,Poznań,3088171,0.27058381414080795,8991,0,
10131,763120,Opatowiec,410,50.24314,20.72348,PPLA3,2010-10-10,84,2603,260304,,Kraków,3094802,0.382257945394513,410,0,
33928,3090067,Opatów,1200,51.21463,18.14615,PPL,2010-09-27,86,3008,300804,,Wrocław,3081368,0.2924699274892447,1200,0,
10132,763121,Opatów,6799,50.80058,21.42538,PPLA2,2010-09-27,84,2606,260604,,,,0.0,6799,0,
33929,3090068,Opatów,1213,50.95567,18.81941,PPLA3,2010-09-27,83,2406,240605,,,,0.0,1213,0,
33927,3090066,Opatówek,3800,51.73989,18.21653,PPL,2010-09-10,86,3007,300708,,Łódź,3093133,0.26503608488879954,3800,0,
33922,3090061,Opatówiec,140,52.6204,19.93976,PPL,2010-10-10,78,1419,141914,,Warszawa,6695624,0.29662161342412613,140,0,
52431,7534763,Opawa,377,50.70021,15.89696,PPL,2010-09-12,72,0207,020703,,Wrocław,3081368,0.26734278748098556,377,0,
10124,763113,Opinogóra Górna,630,52.90554,20.71781,PPLA3,2010-09-17,78,1402,140207,,Warszawa,6695624,0.33421547408066365,630,0,
10123,763112,Opoczka Mała,259,50.88181,21.84211,PPL,2015-09-05,75,0607,060702,,,,0.0,259,0,
10122,763111,Opoczno,22592,51.37569,20.27827,PPLA2,2010-10-01,74,1007,100704,,Łódź,3093133,0.28485163203253067,22592,0,
33909,3090048,Opole,127676,50.67211,17.92533,PPLA,2019-09-05,79,1661,166101,,Wrocław,3081368,0.2926533669400035,127676,0,
10118,763107,Opole Lubelskie,8780,51.14775,21.96897,PPLA2,2010-10-16,75,0612,061205,,,,0.0,8780,0,
33904,3090043,Oporów,280,52.26448,19.56416,PPLA3,2010-10-15,74,1002,100209,,Łódź,3093133,0.37540868003859146,280,0,
33889,3090028,Orawka,977,49.5144,19.72398,PPL,2010-10-30,77,1211,121105,,Kraków,3094802,0.36350099208151665,977,0,
33883,3090022,Orchowo,1210,52.50938,18.01578,PPLA3,2010-10-15,86,3023,302303,,Poznań,3088171,0.30200734643581056,1210,0,
10105,763094,Orla,1100,52.70546,23.33213,PPL,2010-09-05,81,2003,200306,,,,0.0,1100,0,
33868,3090007,Orle,1373,54.64022,18.17057,PPL,2010-10-21,82,2215,221510,,,,0.0,1373,0,
10077,763066,Orneta,9412,54.11483,20.13328,PPLA3,2014-06-26,85,2809,280905,,,,0.0,9412,0,
33848,3089987,Ornontowice,5291,50.19377,18.75435,PPLA3,2010-09-20,83,2408,240804,,Kraków,3094802,0.2514568544262064,5291,0,
10074,763063,Orońsko,1200,51.31339,20.99067,PPLA3,2010-09-19,78,1430,143004,,,,0.0,1200,0,
33837,3089976,Orzech,1942,50.42744,18.92275,PPL,2010-09-06,83,2413,241307,,Kraków,3094802,0.2629169654918124,1942,0,
10062,763051,Orzechówka,1550,49.7308,21.94519,PPL,2010-10-19,80,1802,180205,,,,0.0,1550,0,
33826,3089965,Orzesze,18438,50.15595,18.77923,PPLA3,2011-07-31,83,2408,240803,,Kraków,3094802,0.26117337274342894,18438,0,
10044,763033,Orzeszyn,164,52.02773,21.08903,PPL,2010-10-30,78,1418,141804,,Warszawa,6695624,0.6434048328199604,164,0,
10039,763028,Orzysz,5998,53.80967,21.94811,PPLA3,2018-12-17,85,2816,281602,,,,0.0,5998,0,
10080,763069,Orły,1000,49.87107,22.80298,PPLA3,2010-09-25,80,1813,181307,,,,0.0,1000,0,
10029,763018,Oseredek,596,50.42804,23.16193,PPL,2010-10-14,75,0618,061808,,,,0.0,596,0,
33803,3089942,Osie,2520,53.59918,18.34373,PPL,2010-09-13,73,0414,041407,,,,0.0,2520,0,
10025,763014,Osieck,954,51.96653,21.41913,PPLA3,2010-10-15,78,1417,141706,,Warszawa,6695624,0.47408743485879246,954,0,
10024,763013,Osieczany,1600,49.84252,19.98207,PPL,2010-10-23,77,1209,120903,,Kraków,3094802,0.47866837991651545,1600,0,
33794,3089933,Osieczna,830,53.77129,18.20314,PPL,2010-09-13,82,2213,221307,,,,0.0,830,0,
33795,3089934,Osieczna,2132,51.9042,16.67862,PPLA3,2020-04-25,86,3013,301303,,Poznań,3088171,0.29021554777581393,2132,0,
33792,3089931,Osiecznica,970,52.07692,15.05024,PPL,2010-09-09,76,0802,080206,,,,0.0,970,0,
33793,3089932,Osiecznica,1000,51.32723,15.4206,PPL,2015-09-02,72,0201,020105,,,,0.0,1000,0,
6231,759194,Osiedle-Nowiny,2492,50.8177,20.54117,PPLA3,2017-08-07,84,2661,266101,,Kraków,3094802,0.2660983634220545,2492,0,
10021,763010,Osiek,143,52.45627,20.28214,PPL,2010-09-09,78,1420,142004,,Warszawa,6695624,0.33938316242872174,143,0,
33764,3089903,Osiek,260,54.10722,19.85925,PPL,2010-09-09,85,2804,280402,,,,0.0,260,0,
33766,3089905,Osiek,121,53.35229,17.73631,PPL,2010-09-09,73,0403,040304,,,,0.0,121,0,
33767,3089906,Osiek,990,53.16921,19.38649,PPL,2010-09-09,73,0402,040208,,,,0.0,990,0,
33768,3089907,Osiek,408,52.97071,15.70049,PPL,2010-09-09,76,0806,080601,,,,0.0,408,0,
33776,3089915,Osiek,349,51.46246,16.98958,PPL,2010-09-09,72,0220,022006,,Wrocław,3081368,0.2602432924931204,349,0,
33771,3089910,Osiek,149,52.81625,19.4488,PPL,2010-09-29,78,1427,142703,,,,0.0,149,0,
33772,3089911,Osiek,375,52.25114,19.96851,PPL,2010-09-29,74,1005,100506,,Warszawa,6695624,0.25101628223233124,375,0,
33773,3089912,Osiek,352,52.01326,17.4402,PPL,2010-09-29,86,3006,300602,,Poznań,3088171,0.30642943611008006,352,0,
33774,3089913,Osiek,174,51.82607,14.92458,PPL,2010-09-29,76,0811,081106,,,,0.0,174,0,
33775,3089914,Osiek,485,51.61419,17.10316,PPL,2010-09-29,86,3022,302204,,Wrocław,3081368,0.3029728742125034,485,0,
33777,3089916,Osiek,980,51.3676,18.19911,PPL,2010-09-29,74,1018,101803,,Wrocław,3081368,0.2588945906774681,980,0,
33779,3089918,Osiek,450,51.00922,16.54867,PPL,2010-09-29,72,0218,021801,,Wrocław,3081368,0.30812827780018703,450,0,
33781,3089920,Osiek,160,50.56917,19.22556,PPL,2010-09-29,83,2409,240902,,Kraków,3094802,0.29459262690413796,160,0,
33782,3089921,Osiek,484,50.59354,18.30897,PPL,2010-09-29,79,1611,161105,,,,0.0,484,0,
33784,3089923,Osiek,1405,50.24353,19.60047,PPL,2010-09-29,77,1212,121205,,Kraków,3094802,0.3903133793037003,1405,0,
33778,3089917,Osiek,1117,51.36717,16.2338,PPL,2015-08-24,72,0211,021102,,Wrocław,3081368,0.26898947195347334,1117,0,
33780,3089919,Osiek,670,50.88728,17.29214,PPL,2015-09-02,72,0215,021504,,Wrocław,3081368,0.3707492434351422,670,0,
33769,3089908,Osiek,1064,52.92629,18.80765,PPL,2017-09-12,73,0415,041507,,,,0.0,1064,0,
33765,3089904,Osiek,1012,53.72226,18.49051,PPLA3,2010-09-29,82,2213,221308,,,,0.0,1012,0,
33785,3089924,Osiek,8000,49.95067,19.26444,PPLA3,2010-09-29,77,1213,121305,,Kraków,3094802,0.4492408684987464,8000,0,
10022,763011,Osiek,2031,50.51996,21.44192,PPLA3,2022-12-26,84,2612,261204,,,,0.0,2031,0,
10018,763006,Osiek Jasielski,680,49.63784,21.4884,PPLA3,2022-12-24,80,1805,180508,,,,0.0,680,0,
33753,3089892,Osiek Mały,630,52.2763,18.60234,PPLA3,2010-10-15,86,3009,300910,,Łódź,3093133,0.2846169683909817,630,0,
33752,3089891,Osiek nad Notecią,4000,53.1203,17.29102,PPL,2017-08-29,86,3019,301908,,Poznań,3088171,0.2633668285900066,4000,0,
33758,3089897,Osieki,444,54.28452,16.21576,PPL,2015-09-05,87,3209,320907,,,,0.0,444,0,
33743,3089882,Osielec,3000,49.68079,19.78243,PPL,2010-09-22,77,1215,121505,,Kraków,3094802,0.2692021326295715,3000,0,
33742,3089881,Osielsko,3930,53.18505,18.08418,PPL,2010-09-13,73,0403,040306,,,,0.0,3930,0,
10015,763003,Osiemborów,220,51.77942,21.32395,PPL,2010-10-30,78,1407,140706,,Warszawa,6695624,0.3584524172768131,220,0,
33738,3089877,Osina,120,53.02098,15.18345,PPL,2010-09-22,87,3210,321001,,,,0.0,120,0,
33739,3089878,Osina,316,51.35265,19.1835,PPL,2010-09-22,74,1001,100105,,Łódź,3093133,0.4076063816156784,316,0,
33737,3089876,Osina,2952,53.60473,15.0123,PPLA3,2010-09-22,87,3204,320405,,,,0.0,2952,0,
9999,762987,Osiny,170,52.14105,20.47628,PPL,2010-11-27,78,1405,140503,,Warszawa,6695624,0.4697211701979564,170,0,
33731,3089869,Osinów Dolny,180,52.84964,14.14627,PPL,2015-09-05,87,3206,320602,,,,0.0,180,0,
33802,3089941,Osięciny,2845,52.62926,18.72208,PPLA3,2010-09-15,73,0411,041104,,,,0.0,2845,0,
33717,3089855,Osjaków,1221,51.28946,18.79151,PPL,2020-01-07,74,1017,101705,,Łódź,3093133,0.28227947785877083,1221,0,
33654,3089791,Ostaszewo,1017,54.21256,18.95142,PPL,2010-09-05,82,2210,221003,,,,0.0,1017,0,
33630,3089767,Ostroróg,1984,52.6265,16.44988,PPLA3,2020-04-25,86,3024,302405,,Poznań,3088171,0.42325034134477957,1984,0,
33627,3089764,Ostroszowice,1303,50.64576,16.63965,PPL,2010-09-11,72,0202,020205,,Wrocław,3081368,0.3017841724406555,1303,0,
33600,3089737,Ostrowice,487,53.63924,15.97652,PPL,2010-09-07,87,3203,320304,,,,0.0,487,0,
9880,762864,Ostrowiec,155,52.36512,22.49004,PPL,2010-09-07,78,1429,142906,,Warszawa,6695624,0.24739383708684368,155,0,
9881,762865,Ostrowiec,388,52.03618,21.2691,PPL,2010-09-07,78,1417,141704,,Warszawa,6695624,0.5996618429992105,388,0,
33590,3089727,Ostrowiec,860,54.27575,16.67081,PPL,2010-09-07,87,3213,321304,,,,0.0,860,0,
33591,3089728,Ostrowiec,262,53.29872,16.52979,PPL,2010-09-07,87,3217,321705,,,,0.0,262,0,
33593,3089730,Ostrowiec,102,52.92862,15.75156,PPL,2010-09-07,76,0806,080601,,,,0.0,102,0,
33594,3089731,Ostrowiec,155,52.81578,14.78537,PPL,2010-09-07,87,3210,321003,,,,0.0,155,0,
33595,3089732,Ostrowiec,414,51.32648,18.03543,PPL,2010-09-07,86,3008,300803,,Wrocław,3081368,0.31349992507775776,414,0,
9879,762863,Ostrowiec Świętokrzyski,73989,50.92936,21.38525,PPLA2,2015-04-30,84,2607,260701,,,,0.0,73989,0,
9875,762859,Ostrowite,330,53.44538,20.09588,PPL,2010-10-16,85,2815,281502,,,,0.0,330,0,
33571,3089708,Ostrowite,105,54.20201,18.72671,PPL,2010-10-16,82,2204,220407,,,,0.0,105,0,
33573,3089710,Ostrowite,232,54.02676,17.38895,PPL,2010-10-16,82,2201,220105,,,,0.0,232,0,
33575,3089712,Ostrowite,526,53.63324,17.66808,PPL,2010-10-16,82,2202,220203,,,,0.0,526,0,
33576,3089713,Ostrowite,314,53.50541,18.16435,PPL,2010-10-16,73,0414,041405,,,,0.0,314,0,
33577,3089714,Ostrowite,554,53.41966,19.27397,PPL,2010-10-16,85,2812,281202,,,,0.0,554,0,
33578,3089715,Ostrowite,698,53.14275,18.98438,PPL,2010-10-16,73,0405,040503,,,,0.0,698,0,
33579,3089716,Ostrowite,1300,53.06917,19.29337,PPL,2010-10-16,73,0412,041202,,,,0.0,1300,0,
33580,3089717,Ostrowite,383,52.78423,19.16153,PPL,2010-10-16,73,0408,040806,,,,0.0,383,0,
33581,3089718,Ostrowite,228,52.52855,17.87029,PPL,2010-10-16,86,3003,300309,,Poznań,3088171,0.25212183455894016,228,0,
33582,3089719,Ostrowite,582,52.38199,18.0447,PPLA3,2010-10-16,86,3023,302304,,Poznań,3088171,0.2960321100862967,582,0,
33553,3089690,Ostrowo,605,54.82527,18.24409,PPL,2010-10-21,82,2211,221104,,,,0.0,605,0,
9857,762841,Ostrowsko,1274,49.47616,20.10052,PPL,2010-10-30,77,1211,121109,,Kraków,3094802,0.3439670598173767,1274,0,
33543,3089680,Ostrowy,1200,52.30444,19.16565,PPL,2010-09-07,74,1002,100208,,Łódź,3093133,0.32732263329502065,1200,0,
9852,762836,Ostrowy Baranowskie,651,50.33779,21.65817,PPL,2010-09-07,80,1806,180601,,,,0.0,651,0,
9850,762834,Ostrowy Tuszowskie,930,50.31785,21.65174,PPL,2010-09-07,80,1806,180601,,,,0.0,930,0,
33544,3089681,Ostrowy nad Okszą,1935,50.97799,19.05355,PPL,2010-09-07,83,2406,240604,,Łódź,3093133,0.24848478180049177,1935,0,
9923,762909,Ostrołęka,53740,53.08621,21.57566,PPLA3,2019-09-05,78,1461,146101,,,,0.0,53740,0,
33536,3089673,Ostrożnica,1000,50.24369,18.08298,PPL,2010-10-21,79,1603,160304,,,,0.0,1000,0,
33533,3089670,Ostrzeszów,14446,51.4264,17.93355,PPLA2,2019-09-05,86,3018,301807,,Wrocław,3081368,0.32251265854100347,14446,0,
33642,3089779,Ostróda,33524,53.69671,19.96486,PPLA2,2010-10-16,85,2815,281501,,,,0.0,33524,0,
9916,762902,Ostrów,355,50.01811,22.40198,PPL,2010-10-13,80,1814,181403,,,,0.0,355,0,
9918,762904,Ostrów,1800,49.96812,22.7871,PPL,2010-10-13,80,1804,180408,,,,0.0,1800,0,
9915,762901,Ostrów,1500,50.09779,21.5932,PPLA3,2010-10-01,80,1815,181502,,,,0.0,1500,0,
9867,762851,Ostrów Lubelski,2206,51.49416,22.85287,PPLA3,2010-10-16,75,0608,060810,,,,0.0,2206,0,
9866,762850,Ostrów Mazowiecka,22653,52.80245,21.89507,PPL,2010-09-11,78,1416,141601,,Warszawa,6695624,0.2992981717243034,22653,0,
33547,3089684,Ostrów Wielkopolski,72898,51.65501,17.80686,PPLA2,2020-06-21,86,3017,301701,,Wrocław,3081368,0.27841235257477775,72898,0,
